學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生人數男,外國學生人數女
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,7211019,食品科學系_國際學生產學合作專班,學士班(日間),14,24
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,9131022,護理系,學士班(日間),0,2
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,9141029,視光系,學士班(日間),0,2
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,9141030,醫學影像暨放射技術系,學士班(日間),0,1
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,9141030,醫學影像暨放射技術系,碩士班(日間),2,1
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,9161034,生物科技暨製藥技術系,學士班(日間),0,1
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,10131036,餐飲管理系,學士班(日間),20,29
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,10131036,餐飲管理系_國際學生產學合作專班,二專(日間),32,7
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,10151037,觀光與休閒管理系,學士班(日間),0,1
107,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,10152038,健康休閒管理系,學士班(日間),0,1
107,私立,技專校院,1054,景文科技大學,2112005,視覺傳達設計系,學士班(日間),1,3
107,私立,技專校院,1054,景文科技大學,2311001,應用外語系,學士班(日間),6,8
107,私立,技專校院,1054,景文科技大學,4131007,企業管理(學)系_企業經營管理國際學生產學合作專班,學士班(日間),18,20
107,私立,技專校院,1054,景文科技大學,4131007,企業管理系,學士班(日間),1,3
107,私立,技專校院,1054,景文科技大學,7141016,電子工程系_電腦與通訊學程國際學生產學合作專班,學士班(日間),48,23
107,私立,技專校院,1054,景文科技大學,10131019,旅館管理系,學士班(日間),2,7
107,私立,技專校院,1054,景文科技大學,10131020,餐飲管理系,學士班(日間),10,12
107,私立,技專校院,1054,景文科技大學,10131020,餐飲管理學系_觀光餐旅學程國際學生產學合作專班,學士班(日間),14,23
107,私立,技專校院,1054,景文科技大學,10151023,旅遊管理系,學士班(日間),7,6
107,私立,技專校院,1054,景文科技大學,10151023,旅遊管理系_觀光餐旅學程國際學生產學合作專班,學士班(日間),9,31
107,私立,技專校院,1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士班,碩士班(日間),1,0
107,私立,技專校院,1055,中華醫事科技大學,5121006,生物醫學研究所,碩士班(日間),1,0
107,私立,技專校院,1055,中華醫事科技大學,5191017,食品營養系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,5191017,食品營養系_國際學生產學合作專班,學士班(日間),15,21
107,私立,技專校院,1055,中華醫事科技大學,6131003,數位設計與資訊管理系,學士班(日間),2,0
107,私立,技專校院,1055,中華醫事科技大學,6131003,數位設計與資訊管理系_國際學生產學合作專班,學士班(日間),140,41
107,私立,技專校院,1055,中華醫事科技大學,9131018,護理系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,9141022,視光系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,9171016,調理保健技術系,學士班(日間),1,1
107,私立,技專校院,1055,中華醫事科技大學,9199019,長期照顧經營管理系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,9221024,幼兒保育系,學士班(日間),0,3
107,私立,技專校院,1055,中華醫事科技大學,10131025,餐旅管理系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,10131025,餐旅管理系_國際學生產學合作專班,學士班(日間),32,46
107,私立,技專校院,1055,中華醫事科技大學,10152026,運動健康與休閒系,學士班(日間),0,1
107,私立,技專校院,1055,中華醫事科技大學,10199028,寵物美容學士學位學程,學士班(日間),0,2
107,私立,技專校院,1056,東南科技大學,2111003,數位媒體設計系,學士班(日間),6,1
107,私立,技專校院,1056,東南科技大學,2124005,室內設計系,學士班(日間),9,6
107,私立,技專校院,1056,東南科技大學,2152001,表演藝術系,學士班(日間),2,1
107,私立,技專校院,1056,東南科技大學,2311002,應用英語系,學士班(日間),1,1
107,私立,技專校院,1056,東南科技大學,4131006,企業管理系,學士班(日間),1,0
107,私立,技專校院,1056,東南科技大學,4132007,行銷與流通管理系,學士班(日間),1,1
107,私立,技專校院,1056,東南科技大學,6131009,資訊科技系_智能資通訊學程國際學生產學合作專班,學士班(日間),13,27
107,私立,技專校院,1056,東南科技大學,6131010,資訊管理系,學士班(日間),1,0
107,私立,技專校院,1056,東南科技大學,7141012,電子工程系,學士班(日間),1,0
107,私立,技專校院,1056,東南科技大學,7141012,電子工程系_國際學生產學合作專班,學士班(日間),21,18
107,私立,技專校院,1056,東南科技大學,7151013,機械工程系,學士班(日間),4,0
107,私立,技專校院,1056,東南科技大學,7321015,營建與空間設計系,學士班(日間),1,0
107,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系,學士班(日間),6,4
107,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系_觀光休閒餐旅學程國際學生產學合作專班,學士班(日間),15,15
107,私立,技專校院,1056,東南科技大學,10151042,觀光系,學士班(日間),2,4
107,私立,技專校院,1056,東南科技大學,10152021,休閒事業管理系,學士班(日間),1,0
107,私立,技專校院,1057,德明財經科技大學,2311001,應用外語系,學士班(日間),1,6
107,私立,技專校院,1057,德明財經科技大學,4111003,會計資訊系,學士班(日間),0,2
107,私立,技專校院,1057,德明財經科技大學,4111003,會計資訊系_新南向國家財金國際學生產學合作專班,學士班(日間),12,7
107,私立,技專校院,1057,德明財經科技大學,4121008,財務金融系理財與稅務管理碩士班,碩士班(日間),1,0
107,私立,技專校院,1057,德明財經科技大學,4123011,保險金融系_外國學生專班,學士班(日間),4,5
107,私立,技專校院,1057,德明財經科技大學,4131006,企業管理系,學士班(日間),2,1
107,私立,技專校院,1057,德明財經科技大學,4141007,國際貿易系,學士班(日間),2,2
107,私立,技專校院,1057,德明財經科技大學,4141007,國際貿易系_外國學生專班,學士班(日間),56,134
107,私立,技專校院,1057,德明財經科技大學,4141007,國際貿易系_國際物流國際學生產學合作專班,學士班(日間),7,11
107,私立,技專校院,1057,德明財經科技大學,4141007,國際貿易系_跨境電商物流國際學生產學合作專班,學士班(日間),18,8
107,私立,技專校院,1057,德明財經科技大學,4143013,行銷管理系,學士班(日間),3,1
107,私立,技專校院,1057,德明財經科技大學,4143013,行銷管理系,碩士班(日間),9,15
107,私立,技專校院,1057,德明財經科技大學,4143013,行銷管理系_國際學生產學合作專班,學士班(日間),13,16
107,私立,技專校院,1057,德明財經科技大學,6131019,資訊科技系,學士班(日間),1,1
107,私立,一般大學,1058,明道學校財團法人明道大學,2111010,數位設計學系,學士班(日間),19,13
107,私立,一般大學,1058,明道學校財團法人明道大學,2122008,設計學院設計及規劃碩士班,碩士班(日間),1,0
107,私立,一般大學,1058,明道學校財團法人明道大學,2125007,時尚造形學系,學士班(日間),5,14
107,私立,一般大學,1058,明道學校財團法人明道大學,2311005,應用英語學系,學士班(日間),1,5
107,私立,一般大學,1058,明道學校財團法人明道大學,2311006,應用日語學系,學士班(日間),1,5
107,私立,一般大學,1058,明道學校財團法人明道大學,2322003,中國文學學系,學士班(日間),3,0
107,私立,一般大學,1058,明道學校財團法人明道大學,4121017,財務金融學系,學士班(日間),1,0
107,私立,一般大學,1058,明道學校財團法人明道大學,4131013,企業管理學系,學士班(日間),44,42
107,私立,一般大學,1058,明道學校財團法人明道大學,4131013,企業管理學系,碩士班(日間),3,12
107,私立,一般大學,1058,明道學校財團法人明道大學,4143018,行銷與物流學系,學士班(日間),3,2
107,私立,一般大學,1058,明道學校財團法人明道大學,6111012,資訊傳播學系,碩士班(日間),0,1
107,私立,一般大學,1058,明道學校財團法人明道大學,7112032,材料與能源工程學系,學士班(日間),4,1
107,私立,一般大學,1058,明道學校財團法人明道大學,7312035,景觀與環境設計學系,學士班(日間),1,0
107,私立,一般大學,1058,明道學校財團法人明道大學,8111037,精緻農業學系,學士班(日間),28,12
107,私立,一般大學,1058,明道學校財團法人明道大學,8111037,精緻農業學系,碩士班(日間),5,5
107,私立,一般大學,1058,明道學校財團法人明道大學,10131039,餐旅管理學系,學士班(日間),36,31
107,私立,一般大學,1058,明道學校財團法人明道大學,10131039,餐旅管理學系,碩士班(日間),1,0
107,私立,一般大學,1058,明道學校財團法人明道大學,10152040,休閒保健學系,學士班(日間),3,1
107,私立,一般大學,1058,明道學校財團法人明道大學,10152040,休閒保健學系,碩士班(日間),2,1
107,私立,技專校院,1060,南開科技大學,4131004,企業管理系,學士班(日間),1,1
107,私立,技專校院,1060,南開科技大學,6132012,多媒體動畫應用系,學士班(日間),1,0
107,私立,技專校院,1060,南開科技大學,7141016,電子工程系,學士班(日間),29,12
107,私立,技專校院,1060,南開科技大學,7151023,機械工程系,學士班(日間),15,0
107,私立,技專校院,1060,南開科技大學,10131030,餐飲管理系,學士班(日間),3,0
107,私立,技專校院,1060,南開科技大學,10151032,數位旅遊管理系,學士班(日間),15,24
107,私立,技專校院,1061,中華學校財團法人中華科技大學,5121010,生物科技系,學士班(日間),0,12
107,私立,技專校院,1061,中華學校財團法人中華科技大學,7162019,航空機械系,學士班(日間),2,0
107,私立,技專校院,1061,中華學校財團法人中華科技大學,7211028,食品科學系,學士班(日間),0,1
107,私立,技專校院,1061,中華學校財團法人中華科技大學,10413033,航空服務管理系,學士班(日間),0,1
107,私立,技專校院,1062,僑光科技大學,2123005,電腦輔助工業設計系,學士班(日間),28,8
107,私立,技專校院,1062,僑光科技大學,2123005,電腦輔助工業設計系_工具機整合設計國際學生產學合作專班,學士班(日間),39,0
107,私立,技專校院,1062,僑光科技大學,2311003,應用英語系,學士班(日間),3,2
107,私立,技專校院,1062,僑光科技大學,4121013,財務金融系,學士班(日間),1,1
107,私立,技專校院,1062,僑光科技大學,4131009,企業管理系,學士班(日間),2,0
107,私立,技專校院,1062,僑光科技大學,4131009,企業管理系,碩士班(日間),1,1
107,私立,技專校院,1062,僑光科技大學,4132016,行銷與流通管理系,學士班(日間),5,0
107,私立,技專校院,1062,僑光科技大學,4141011,國際貿易系,學士班(日間),5,0
107,私立,技專校院,1062,僑光科技大學,6131019,資訊科技系,學士班(日間),2,0
107,私立,技專校院,1062,僑光科技大學,6133021,多媒體與遊戲設計系,學士班(日間),7,0
107,私立,技專校院,1062,僑光科技大學,10131024,餐飲管理系,學士班(日間),22,7
107,私立,技專校院,1062,僑光科技大學,10131025,旅館與會展管理系,學士班(日間),2,5
107,私立,技專校院,1062,僑光科技大學,10151026,觀光與休閒事業管理系,學士班(日間),11,5
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,4143022,行銷與流通管理系,學士班(日間),1,0
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,4143022,行銷與流通管理系,碩士班(日間),7,10
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,4143022,行銷與流通管理系_零售流通國際學生產學合作專班,學士班(日間),23,48
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,6131024,資訊管理系,學士班(日間),1,2
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,6131024,資訊管理系,碩士班(日間),6,2
107,私立,技專校院,1063,廣亞學校財團法人育達科技大學,6131024,資訊管理系_國際學生產學合作專班,學士班(日間),50,54
