學年度,學期（上學期為1；下學期為2）,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀雙主修人次男,修讀雙主修人次女
106,2,私立,一般大學,1015,世新大學,3214013,資訊傳播學系,學士班(日間),1,1
106,2,私立,一般大學,1015,世新大學,3214014,口語傳播學系,學士班(日間),3,20
106,2,私立,一般大學,1015,世新大學,3214020,圖文傳播暨數位出版學系,學士班(日間),0,4
106,2,私立,一般大學,1015,世新大學,4121024,財務金融學系,學士班(日間),1,6
106,2,私立,一般大學,1015,世新大學,4131023,企業管理學系,學士班(日間),0,6
106,2,私立,一般大學,1015,世新大學,4134009,行政管理學系,學士班(日間),2,3
106,2,私立,一般大學,1015,世新大學,4142019,公共關係暨廣告學系,學士班(日間),3,2
106,2,私立,一般大學,1015,世新大學,4199025,傳播管理學系,學士班(日間),0,5
106,2,私立,一般大學,1015,世新大學,4211026,法律學系,學士班(日間),0,1
106,2,私立,一般大學,1015,世新大學,6131028,資訊管理學系,學士班(日間),4,2
106,2,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),0,5
106,2,私立,一般大學,1016,銘傳大學,1131042,華語文教學學系,學士班(日間),2,5
106,2,私立,一般大學,1016,銘傳大學,2112012,數位媒體設計學系,學士班(日間),2,1
106,2,私立,一般大學,1016,銘傳大學,2123073,商品設計學系,學士班(日間),0,2
106,2,私立,一般大學,1016,銘傳大學,2311010,應用日語學系,學士班(日間),1,1
106,2,私立,一般大學,1016,銘傳大學,2311031,應用英語學系,學士班(日間),2,5
106,2,私立,一般大學,1016,銘傳大學,2322002,應用中國文學系,學士班(日間),3,15
106,2,私立,一般大學,1016,銘傳大學,3141088,犯罪防治學系,學士班(日間),0,1
106,2,私立,一般大學,1016,銘傳大學,3212046,新聞學系,學士班(日間),0,4
106,2,私立,一般大學,1016,銘傳大學,3213064,新媒體暨傳播管理學系,學士班(日間),1,2
106,2,私立,一般大學,1016,銘傳大學,4111032,會計學系,學士班(日間),0,4
106,2,私立,一般大學,1016,銘傳大學,4121020,財務金融學系,學士班(日間),4,8
106,2,私立,一般大學,1016,銘傳大學,4121059,經濟與金融學系,學士班(日間),3,1
106,2,私立,一般大學,1016,銘傳大學,4123056,風險管理與保險學系,學士班(日間),2,12
106,2,私立,一般大學,1016,銘傳大學,4131036,企業管理學系,學士班(日間),1,11
106,2,私立,一般大學,1016,銘傳大學,4131061,國際企業學系,學士班(日間),0,5
106,2,私立,一般大學,1016,銘傳大學,4133022,醫療資訊與管理學系,學士班(日間),1,1
106,2,私立,一般大學,1016,銘傳大學,4134006,公共事務學系,學士班(日間),0,4
106,2,私立,一般大學,1016,銘傳大學,4143015,廣告暨策略行銷學系,學士班(日間),2,5
106,2,私立,一般大學,1016,銘傳大學,4211039,法律學系,學士班(日間),1,3
106,2,私立,一般大學,1016,銘傳大學,4212024,財金法律學系,學士班(日間),1,0
106,2,私立,一般大學,1016,銘傳大學,6131045,資訊管理學系,學士班(日間),1,0
106,2,私立,一般大學,1016,銘傳大學,7193043,生物醫學工程學系,學士班(日間),2,0
106,2,私立,一般大學,1016,銘傳大學,10131044,餐旅管理學系,學士班(日間),0,1
106,2,私立,一般大學,1016,銘傳大學,10152076,休閒遊憩管理學系,學士班(日間),0,2
106,2,私立,一般大學,1017,實踐大學,2311005,應用英語學系,學士班(日間),1,0
106,2,私立,一般大學,1017,實踐大學,4111019,會計學系,學士班(日間),0,1
106,2,私立,一般大學,1017,實踐大學,4131022,國際企業管理學系,學士班(日間),0,1
106,2,私立,一般大學,1017,實踐大學,4141026,國際貿易學系,學士班(日間),0,1
106,2,私立,一般大學,1017,實踐大學,9221045,家庭研究與兒童發展學系,學士班(日間),0,5
106,2,私立,一般大學,1017,實踐大學,9221045,家庭研究與兒童發展學系,學士班(進修),0,2
106,2,私立,一般大學,1017,實踐大學,9231044,社會工作學系,學士班(進修),1,1
106,2,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),1,2
106,2,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(日間),0,5
106,2,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(進修),0,1
106,2,私立,技專校院,1018,朝陽科技大學,3211006,傳播藝術系,學士班(進修),0,1
106,2,私立,技專校院,1018,朝陽科技大學,4131008,企業管理系,學士班(日間),0,5
106,2,私立,技專校院,1018,朝陽科技大學,4132012,行銷與流通管理系,學士班(進修),1,0
106,2,私立,技專校院,1018,朝陽科技大學,4199014,銀髮產業管理系,學士班(日間),5,3
106,2,私立,技專校院,1018,朝陽科技大學,9221035,幼兒保育系,學士班(日間),0,1
106,2,私立,一般大學,1019,高雄醫學大學,3131002,心理學系,學士班(日間),0,1
106,2,私立,一般大學,1019,高雄醫學大學,4133003,醫務管理暨醫療資訊學系,學士班(日間),4,10
106,2,私立,一般大學,1019,高雄醫學大學,5111016,生物醫學暨環境生物學系,學士班(日間),1,1
106,2,私立,一般大學,1019,高雄醫學大學,5121005,生物科技學系,學士班(日間),0,3
106,2,私立,一般大學,1019,高雄醫學大學,5311017,醫藥暨應用化學系,學士班(日間),1,0
106,2,私立,一般大學,1019,高雄醫學大學,9111044,牙醫學系,學士班(日間),1,1
106,2,私立,一般大學,1019,高雄醫學大學,9111046,口腔衛生學系,學士班(日間),1,2
106,2,私立,一般大學,1019,高雄醫學大學,9121011,醫學系,學士班(日間),2,0
106,2,私立,一般大學,1019,高雄醫學大學,9151028,物理治療學系,學士班(日間),0,1
106,2,私立,一般大學,1019,高雄醫學大學,9159030,運動醫學系,學士班(日間),6,8
106,2,私立,一般大學,1019,高雄醫學大學,9161024,藥學系,學士班(日間),1,0
106,2,私立,一般大學,1019,高雄醫學大學,9161027,香�菻~學系,學士班(日間),1,1
106,2,私立,一般大學,1019,高雄醫學大學,9191021,公共衛生學系,學士班(日間),2,5
106,2,私立,一般大學,1019,高雄醫學大學,9199033,呼吸治療學系,學士班(日間),0,1
106,2,私立,一般大學,1019,高雄醫學大學,9231049,醫學社會學與社會工作學系,學士班(日間),2,11
106,2,私立,一般大學,1020,南華大學,1121001,幼兒教育學系,學士班(日間),1,0
106,2,私立,一般大學,1020,南華大學,2123015,創意產品設計學系,學士班(日間),3,1
106,2,私立,一般大學,1020,南華大學,2299011,生死學系,學士班(日間),0,1
106,2,私立,一般大學,1020,南華大學,2311008,外國語文學系,學士班(日間),1,0
106,2,私立,一般大學,1020,南華大學,3141017,應用社會學系,學士班(日間),2,0
106,2,私立,一般大學,1020,南華大學,3214026,傳播學系,學士班(日間),2,2
106,2,私立,一般大學,1020,南華大學,4111057,會計資訊學系,學士班(日間),1,1
106,2,私立,一般大學,1020,南華大學,4131029,企業管理學系,學士班(日間),0,2
106,2,私立,一般大學,1020,南華大學,4141030,管理學院國際企業學士學位學程,學士班(日間),2,1
106,2,私立,一般大學,1020,南華大學,7141044,資訊工程學系,學士班(日間),1,0
106,2,私立,一般大學,1020,南華大學,7311045,建築與景觀學系,學士班(日間),0,2
106,2,私立,一般大學,1021,真理大學,2311006,英美語文學系,學士班(日間),0,4
106,2,私立,一般大學,1021,真理大學,2311009,應用日語學系,學士班(日間),1,0
106,2,私立,一般大學,1021,真理大學,2321002,台灣文學系,學士班(日間),0,1
106,2,私立,一般大學,1021,真理大學,3111014,經濟學系,學士班(日間),1,0
106,2,私立,一般大學,1021,真理大學,4121024,財務金融學系,學士班(日間),0,1
106,2,私立,一般大學,1021,真理大學,4199029,工業管理與經營資訊學系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2112008,視覺傳達設計系,學士班(日間),1,1
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311005,應用英語系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,3214011,資訊傳播系,學士班(日間),0,3
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4111013,會計資訊系,學士班(日間),2,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4121022,國際金融學士學位學程,學士班(日間),2,2
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4131015,企業管理系,學士班(日間),0,3
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4131020,國際商務學士學位學程,學士班(日間),2,3
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4199060,工業管理與資訊系,學士班(日間),1,3
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,5121035,生物科技系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,6131036,資訊管理系,學士班(日間),1,2
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,6131043,資訊工程系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7141039,電機工程系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7151045,機械工程系,學士班(日間),1,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,9221055,幼兒保育系,學士班(日間),0,1
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,10131056,餐旅管理系,學士班(日間),0,2
106,2,私立,技專校院,1024,崑山科技大學,2112004,視覺傳達設計系,學士班(日間),0,1
106,2,私立,技專校院,1024,崑山科技大學,4199022,房地產開發與管理系,學士班(日間),0,1
106,2,私立,技專校院,1024,崑山科技大學,6131008,資訊傳播系,學士班(日間),2,0
106,2,私立,技專校院,1024,崑山科技大學,7151030,機械工程系_外國學生專班,學士班(日間),7,0
106,2,私立,技專校院,1024,崑山科技大學,10199046,時尚展演事業學士學位學程,學士班(日間),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,2311002,應用外語系,學士班(日間),1,0
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,4133003,醫務管理系,學士班(日間),0,3
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,5121005,生物科技系,學士班(日間),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,5191015,保健營養系,學士班(日間),1,3
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,6134007,應用空間資訊系,學士班(日間),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,7211010,食品科技系,學士班(日間),2,4
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,9161012,藥學系,學士班(日間),1,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,9221018,嬰幼兒保育系,學士班(日間),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,9231017,社會工作系,學士班(日間),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10111023,生活應用與保健系,學士班(日間),0,7
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10121024,化�菻~應用與管理系,學士班(日間),0,2
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10131019,餐旅管理系,學士班(進修),0,1
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152021,休閒保健管理系,學士班(日間),1,1
106,2,私立,技專校院,1026,樹德科技大學,2112009,視覺傳達設計系,學士班(日間),0,1
106,2,私立,技專校院,1026,樹德科技大學,2122006,動畫與遊戲設計系,學士班(日間),2,1
106,2,私立,技專校院,1026,樹德科技大學,2152001,表演藝術系,學士班(日間),1,1
106,2,私立,技專校院,1026,樹德科技大學,2192002,藝術管理與藝術經紀系,學士班(日間),1,4
106,2,私立,技專校院,1026,樹德科技大學,2311003,應用外語系,學士班(日間),0,1
106,2,私立,技專校院,1026,樹德科技大學,4121026,金融管理系,學士班(日間),2,0
106,2,私立,技專校院,1026,樹德科技大學,4143027,行銷管理系,學士班(日間),3,1
106,2,私立,技專校院,1026,樹德科技大學,6121032,資訊管理系,學士班(日間),1,1
106,2,私立,技專校院,1026,樹德科技大學,9221038,兒童與家庭服務系,學士班(日間),0,16
106,2,私立,技專校院,1026,樹德科技大學,9231037,社會工作學士學位學程,學士班(日間),1,3
106,2,私立,技專校院,1026,樹德科技大學,10151041,休閒與觀光管理系,學士班(日間),0,1
106,2,私立,技專校院,1026,樹德科技大學,10152044,休閒遊憩與運動管理系,學士班(日間),1,0
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,2311003,英美語文學系,學士班(日間),1,0
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,2322004,東方語文學系,學士班(日間),0,1
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,3214009,傳播學系,學士班(日間),1,2
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,5111010,生命科學系,學士班(日間),0,2
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,5121012,分子生物暨人類遺傳學系,學士班(日間),0,1
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,9121015,醫學系,學士班(日間),0,1
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,9131028,護理學系,學士班(日間),0,1
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,9141031,醫學檢驗生物技術學系,學士班(日間),0,2
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,9191024,公共衛生學系,學士班(日間),0,5
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,9221002,兒童發展與家庭教育學系,學士班(日間),0,5
106,2,私立,一般大學,1028,臺北醫學大學,4133002,醫務管理學系,學士班(日間),6,6
106,2,私立,一般大學,1028,臺北醫學大學,5191032,保健營養學系,學士班(日間),1,1
106,2,私立,一般大學,1028,臺北醫學大學,9111045,牙體技術學系,學士班(日間),2,4
